#RollName DetId Area x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4
RE-1_R3_CH29_B 637616648 8502.17 166.328 -620.748 -719.8 56.0115 -640.2 -719.8 49.3707 -564.3 -719.8 146.609 -547.154 -719.8 
RE-1_R3_CH29_C 637649416 5519.47 146.348 -546.185 -719.8 49.2837 -563.3 -719.8 44.384 -507.3 -719.8 131.799 -491.886 -719.8 
RE-1_R3_CH27_A 637575688 4805.61 -59.624 -681.5 -719.8 -177.058 -660.793 -719.8 -166.588 -621.718 -719.8 -56.0985 -641.2 -719.8 
RE-1_R3_CH27_B 637608456 8502.17 -56.0115 -640.2 -719.8 -166.328 -620.748 -719.8 -146.609 -547.154 -719.8 -49.3707 -564.3 -719.8 
RE-1_R3_CH27_C 637641224 5519.47 -49.2837 -563.3 -719.8 -146.348 -546.185 -719.8 -131.799 -491.886 -719.8 -44.384 -507.3 -719.8 
RE-1_R3_CH25_A 637567496 4805.61 -289.115 -620.008 -719.8 -392.385 -560.385 -719.8 -369.181 -527.247 -719.8 -272.019 -583.344 -719.8 
RE-1_R3_CH25_B 637600264 8502.17 -271.595 -582.434 -719.8 -368.605 -526.425 -719.8 -324.905 -464.014 -719.8 -239.395 -513.383 -719.8 
RE-1_R3_CH25_C 637633032 5519.47 -238.971 -512.473 -719.8 -324.329 -463.192 -719.8 -292.086 -417.144 -719.8 -215.214 -461.526 -719.8 
RE-1_R3_CH23_A 637583752 4805.61 -483.734 -483.734 -719.8 -560.384 -392.386 -719.8 -527.246 -369.183 -719.8 -455.129 -455.128 -719.8 
RE-1_R3_CH23_B 637616520 8502.17 -454.42 -454.418 -719.8 -526.424 -368.607 -719.8 -464.013 -324.906 -719.8 -400.545 -400.544 -719.8 
RE-1_R3_CH23_C 637649288 5519.47 -399.836 -399.834 -719.8 -463.19 -324.331 -719.8 -417.143 -292.088 -719.8 -360.086 -360.085 -719.8 
RE-1_R3_CH21_A 637575560 4805.61 -620.008 -289.114 -719.8 -660.793 -177.059 -719.8 -621.717 -166.589 -719.8 -583.345 -272.017 -719.8 
RE-1_R3_CH21_B 637608328 8502.17 -582.435 -271.593 -719.8 -620.747 -166.33 -719.8 -547.154 -146.61 -719.8 -513.383 -239.394 -719.8 
RE-1_R3_CH21_C 637641096 5519.47 -512.474 -238.969 -719.8 -546.184 -146.351 -719.8 -491.886 -131.801 -719.8 -461.527 -215.212 -719.8 
RE-1_R3_CH19_A 637567368 4805.61 -681.5 -59.623 -719.8 -681.5 59.623 -719.8 -641.2 56.097 -719.8 -641.2 -56.097 -719.8 
RE-1_R3_CH19_B 637600136 8502.17 -640.2 -56.009 -719.8 -640.2 56.009 -719.8 -564.3 49.369 -719.8 -564.3 -49.369 -719.8 
RE-1_R3_CH19_C 637632904 5519.47 -563.3 -49.281 -719.8 -563.3 49.281 -719.8 -507.3 44.382 -719.8 -507.3 -44.382 -719.8 
RE-2_R2_CH18_A 637587748 5369.87 -482.287 129.227 -788.8 -497.4 43.5177 -788.8 -435.7 38.1196 -788.8 -422.462 113.197 -788.8 
RE-2_R2_CH18_B 637620516 4099.63 -421.492 112.937 -788.8 -434.7 38.0326 -788.8 -380.8 33.3164 -788.8 -369.23 98.9341 -788.8 
RE-2_R2_CH18_C 637653284 3183.15 -368.26 98.6738 -788.8 -379.8 33.2294 -788.8 -331.9 29.039 -788.8 -321.816 86.2287 -788.8 
RE-2_R3_CH18_A 637587752 6298.69 -672.526 180.201 -788.8 -693.6 60.6833 -788.8 -641.7 56.1429 -788.8 -622.203 166.717 -788.8 
RE-2_R3_CH18_B 637620520 8508.85 -621.233 166.458 -788.8 -640.7 56.055 -788.8 -564.8 49.4142 -788.8 -547.639 146.739 -788.8 
RE-2_R3_CH18_C 637653288 5958.46 -546.669 146.478 -788.8 -563.8 49.3272 -788.8 -503.4 44.0426 -788.8 -488.105 130.786 -788.8 
RE-2_R2_CH16_A 637579556 5369.87 -409.003 286.386 -788.8 -452.519 211.014 -788.8 -396.386 184.839 -788.8 -358.268 250.861 -788.8 
RE-2_R2_CH16_B 637612324 4099.63 -357.446 250.285 -788.8 -395.476 184.415 -788.8 -346.44 161.548 -788.8 -313.125 219.252 -788.8 
RE-2_R2_CH16_C 637645092 3183.15 -312.303 218.675 -788.8 -345.53 161.125 -788.8 -301.952 140.804 -788.8 -272.916 191.096 -788.8 
RE-2_R3_CH16_A 637579560 6298.69 -570.335 399.351 -788.8 -631.016 294.249 -788.8 -583.798 272.231 -788.8 -527.659 369.469 -788.8 
RE-2_R3_CH16_B 637612328 8508.85 -526.836 368.893 -788.8 -582.889 271.807 -788.8 -513.838 239.607 -788.8 -464.425 325.193 -788.8 
RE-2_R3_CH16_C 637645096 5958.46 -463.603 324.617 -788.8 -512.928 239.183 -788.8 -457.978 213.559 -788.8 -413.937 289.841 -788.8 
RE-2_R2_CH14_A 637571364 5369.87 -286.387 409.002 -788.8 -353.058 353.059 -788.8 -309.263 309.264 -788.8 -250.862 358.267 -788.8 
RE-2_R2_CH14_B 637604132 4099.63 -250.287 357.445 -788.8 -308.552 308.554 -788.8 -270.294 270.295 -788.8 -219.253 313.124 -788.8 
RE-2_R2_CH14_C 637636900 3183.15 -218.677 312.302 -788.8 -269.584 269.586 -788.8 -235.584 235.586 -788.8 -191.098 272.914 -788.8 
RE-2_R3_CH14_A 637571368 6298.69 -399.353 570.333 -788.8 -492.322 492.323 -788.8 -455.483 455.485 -788.8 -369.471 527.657 -788.8 
RE-2_R3_CH14_B 637604136 8508.85 -368.895 526.835 -788.8 -454.773 454.774 -788.8 -400.899 400.9 -788.8 -325.194 464.424 -788.8 
RE-2_R3_CH14_C 637636904 5958.46 -324.618 463.601 -788.8 -400.189 400.19 -788.8 -357.317 357.318 -788.8 -289.842 413.936 -788.8 
RE-2_R2_CH12_A 637587620 5369.87 -129.229 482.286 -788.8 -211.012 452.52 -788.8 -184.837 396.387 -788.8 -113.199 422.461 -788.8 
RE-2_R2_CH12_B 637620388 4099.63 -112.94 421.491 -788.8 -184.413 395.477 -788.8 -161.547 346.441 -788.8 -98.9354 369.229 -788.8 
RE-2_R2_CH12_C 637653156 3183.15 -98.6761 368.26 -788.8 -161.122 345.531 -788.8 -140.801 301.953 -788.8 -86.2316 321.815 -788.8 
RE-2_R3_CH12_A 637587624 6298.69 -180.204 672.525 -788.8 -294.247 631.017 -788.8 -272.229 583.8 -788.8 -166.72 622.202 -788.8 
RE-2_R3_CH12_B 637620392 8508.85 -166.46 621.232 -788.8 -271.805 582.89 -788.8 -239.606 513.838 -788.8 -146.74 547.639 -788.8 
RE-2_R3_CH12_C 637653160 5958.46 -146.481 546.669 -788.8 -239.181 512.929 -788.8 -213.558 457.978 -788.8 -130.788 488.104 -788.8 
RE-2_R2_CH10_A 637579428 5369.87 43.516 497.4 -788.8 -43.516 497.4 -788.8 -38.118 435.7 -788.8 38.118 435.7 -788.8 
RE-2_R2_CH10_B 637612196 4099.63 38.03 434.7 -788.8 -38.03 434.7 -788.8 -33.315 380.8 -788.8 33.315 380.8 -788.8 
RE-2_R2_CH10_C 637644964 3183.15 33.227 379.8 -788.8 -33.227 379.8 -788.8 -29.036 331.9 -788.8 29.036 331.9 -788.8 
RE-2_R3_CH10_A 637579432 6298.69 60.681 693.6 -788.8 -60.681 693.6 -788.8 -56.14 641.7 -788.8 56.14 641.7 -788.8 
RE-2_R3_CH10_B 637612200 8508.85 56.053 640.7 -788.8 -56.053 640.7 -788.8 -49.413 564.8 -788.8 49.413 564.8 -788.8 
RE-2_R3_CH10_C 637644968 5958.46 49.325 563.8 -788.8 -49.325 563.8 -788.8 -44.041 503.4 -788.8 44.041 503.4 -788.8 
RE-2_R2_CH08_A 637571236 5369.87 211.012 452.52 -788.8 129.229 482.286 -788.8 113.199 422.461 -788.8 184.837 396.387 -788.8 
RE-2_R2_CH08_B 637604004 4099.63 184.413 395.477 -788.8 112.94 421.491 -788.8 98.9354 369.229 -788.8 161.547 346.441 -788.8 
RE-2_R2_CH08_C 637636772 3183.15 161.122 345.531 -788.8 98.6761 368.26 -788.8 86.2316 321.815 -788.8 140.801 301.953 -788.8 
RE-2_R3_CH08_A 637571240 6298.69 294.247 631.017 -788.8 180.204 672.525 -788.8 166.72 622.202 -788.8 272.229 583.8 -788.8 
RE-2_R3_CH08_B 637604008 8508.85 271.805 582.89 -788.8 166.46 621.232 -788.8 146.74 547.639 -788.8 239.606 513.838 -788.8 
RE-2_R3_CH08_C 637636776 5958.46 239.181 512.929 -788.8 146.481 546.669 -788.8 130.788 488.104 -788.8 213.558 457.978 -788.8 
RE-2_R2_CH06_A 637587492 5369.87 353.058 353.059 -788.8 286.387 409.002 -788.8 250.862 358.267 -788.8 309.263 309.264 -788.8 
RE-2_R2_CH06_B 637620260 4099.63 308.552 308.554 -788.8 250.287 357.445 -788.8 219.253 313.124 -788.8 270.294 270.295 -788.8 
RE-2_R2_CH06_C 637653028 3183.15 269.584 269.586 -788.8 218.677 312.302 -788.8 191.098 272.914 -788.8 235.584 235.586 -788.8 
RE-2_R3_CH06_A 637587496 6298.69 492.322 492.323 -788.8 399.353 570.333 -788.8 369.471 527.657 -788.8 455.483 455.485 -788.8 
RE-2_R3_CH06_B 637620264 8508.85 454.773 454.774 -788.8 368.895 526.835 -788.8 325.194 464.424 -788.8 400.899 400.9 -788.8 
RE-2_R3_CH06_C 637653032 5958.46 400.189 400.19 -788.8 324.618 463.601 -788.8 289.842 413.936 -788.8 357.317 357.318 -788.8 
RE-2_R2_CH04_A 637579300 5369.87 452.519 211.014 -788.8 409.003 286.386 -788.8 358.268 250.861 -788.8 396.386 184.839 -788.8 
RE-2_R2_CH04_B 637612068 4099.63 395.476 184.415 -788.8 357.446 250.285 -788.8 313.125 219.252 -788.8 346.44 161.548 -788.8 
RE-2_R2_CH04_C 637644836 3183.15 345.53 161.125 -788.8 312.303 218.675 -788.8 272.916 191.096 -788.8 301.952 140.804 -788.8 
RE-2_R3_CH04_A 637579304 6298.69 631.016 294.249 -788.8 570.335 399.351 -788.8 527.659 369.469 -788.8 583.798 272.231 -788.8 
RE-2_R3_CH04_B 637612072 8508.85 582.889 271.807 -788.8 526.836 368.893 -788.8 464.425 325.193 -788.8 513.838 239.607 -788.8 
RE-2_R3_CH04_C 637644840 5958.46 512.928 239.183 -788.8 463.603 324.617 -788.8 413.937 289.841 -788.8 457.978 213.559 -788.8 
RE-2_R2_CH02_A 637571108 5369.87 497.4 43.5177 -788.8 482.287 129.227 -788.8 422.462 113.197 -788.8 435.7 38.1196 -788.8 
RE-2_R2_CH02_B 637603876 4099.63 434.7 38.0326 -788.8 421.492 112.937 -788.8 369.23 98.9341 -788.8 380.8 33.3164 -788.8 
RE-2_R2_CH02_C 637636644 3183.15 379.8 33.2294 -788.8 368.26 98.6738 -788.8 321.816 86.2287 -788.8 331.9 29.039 -788.8 
RE-2_R3_CH02_A 637571112 6298.69 693.6 60.6833 -788.8 672.526 180.201 -788.8 622.203 166.717 -788.8 641.7 56.1429 -788.8 
RE-2_R3_CH02_B 637603880 8508.85 640.7 56.055 -788.8 621.233 166.458 -788.8 547.639 146.739 -788.8 564.8 49.4142 -788.8 
RE-2_R3_CH02_C 637636648 5958.46 563.8 49.3272 -788.8 546.669 146.478 -788.8 488.105 130.786 -788.8 503.4 44.0426 -788.8 
RE-2_R2_CH36_A 637588132 5369.87 482.287 -129.227 -788.8 497.4 -43.5177 -788.8 435.7 -38.1196 -788.8 422.462 -113.197 -788.8 
RE-2_R2_CH36_B 637620900 4099.63 421.492 -112.937 -788.8 434.7 -38.0326 -788.8 380.8 -33.3164 -788.8 369.23 -98.9341 -788.8 
RE-2_R2_CH36_C 637653668 3183.15 368.26 -98.6738 -788.8 379.8 -33.2294 -788.8 331.9 -29.039 -788.8 321.816 -86.2287 -788.8 
RE-2_R3_CH36_A 637588136 6298.69 672.526 -180.201 -788.8 693.6 -60.6833 -788.8 641.7 -56.1429 -788.8 622.203 -166.717 -788.8 
RE-2_R3_CH36_B 637620904 8508.85 621.233 -166.458 -788.8 640.7 -56.055 -788.8 564.8 -49.4142 -788.8 547.639 -146.739 -788.8 
RE-2_R3_CH36_C 637653672 5958.46 546.669 -146.478 -788.8 563.8 -49.3272 -788.8 503.4 -44.0426 -788.8 488.105 -130.786 -788.8 
RE-2_R2_CH34_A 637579940 5369.87 409.003 -286.386 -788.8 452.519 -211.014 -788.8 396.386 -184.839 -788.8 358.268 -250.861 -788.8 
RE-2_R2_CH34_B 637612708 4099.63 357.446 -250.285 -788.8 395.476 -184.415 -788.8 346.44 -161.548 -788.8 313.125 -219.252 -788.8 
RE-2_R2_CH34_C 637645476 3183.15 312.303 -218.675 -788.8 345.53 -161.125 -788.8 301.952 -140.804 -788.8 272.916 -191.096 -788.8 
RE-2_R3_CH34_A 637579944 6298.69 570.335 -399.351 -788.8 631.016 -294.249 -788.8 583.798 -272.231 -788.8 527.659 -369.469 -788.8 
RE-2_R3_CH34_B 637612712 8508.85 526.836 -368.893 -788.8 582.889 -271.807 -788.8 513.838 -239.607 -788.8 464.425 -325.193 -788.8 
RE-2_R3_CH34_C 637645480 5958.46 463.603 -324.617 -788.8 512.928 -239.183 -788.8 457.978 -213.559 -788.8 413.937 -289.841 -788.8 
RE-2_R2_CH32_A 637571748 5369.87 286.387 -409.002 -788.8 353.058 -353.059 -788.8 309.263 -309.264 -788.8 250.862 -358.267 -788.8 
RE-2_R2_CH32_B 637604516 4099.63 250.287 -357.445 -788.8 308.552 -308.554 -788.8 270.294 -270.295 -788.8 219.253 -313.124 -788.8 
RE-2_R2_CH32_C 637637284 3183.15 218.677 -312.302 -788.8 269.584 -269.586 -788.8 235.584 -235.586 -788.8 191.098 -272.914 -788.8 
RE-2_R3_CH32_A 637571752 6298.69 399.353 -570.333 -788.8 492.322 -492.323 -788.8 455.483 -455.485 -788.8 369.471 -527.657 -788.8 
RE-2_R3_CH32_B 637604520 8508.85 368.895 -526.835 -788.8 454.773 -454.774 -788.8 400.899 -400.9 -788.8 325.194 -464.424 -788.8 
RE-2_R3_CH32_C 637637288 5958.46 324.618 -463.601 -788.8 400.189 -400.19 -788.8 357.317 -357.318 -788.8 289.842 -413.936 -788.8 
RE-2_R2_CH30_A 637588004 5369.87 129.229 -482.286 -788.8 211.012 -452.52 -788.8 184.837 -396.387 -788.8 113.199 -422.461 -788.8 
RE-2_R2_CH30_B 637620772 4099.63 112.94 -421.491 -788.8 184.413 -395.477 -788.8 161.547 -346.441 -788.8 98.9354 -369.229 -788.8 
RE-2_R2_CH30_C 637653540 3183.15 98.6761 -368.26 -788.8 161.122 -345.531 -788.8 140.801 -301.953 -788.8 86.2316 -321.815 -788.8 
RE-2_R3_CH30_A 637588008 6298.69 180.204 -672.525 -788.8 294.247 -631.017 -788.8 272.229 -583.8 -788.8 166.72 -622.202 -788.8 
RE-2_R3_CH30_B 637620776 8508.85 166.46 -621.232 -788.8 271.805 -582.89 -788.8 239.606 -513.838 -788.8 146.74 -547.639 -788.8 
RE-2_R3_CH30_C 637653544 5958.46 146.481 -546.669 -788.8 239.181 -512.929 -788.8 213.558 -457.978 -788.8 130.788 -488.104 -788.8 
RE-2_R2_CH28_A 637579812 5369.87 -43.516 -497.4 -788.8 43.516 -497.4 -788.8 38.118 -435.7 -788.8 -38.118 -435.7 -788.8 
RE-2_R2_CH28_B 637612580 4099.63 -38.03 -434.7 -788.8 38.03 -434.7 -788.8 33.315 -380.8 -788.8 -33.315 -380.8 -788.8 
RE-2_R2_CH28_C 637645348 3183.15 -33.227 -379.8 -788.8 33.227 -379.8 -788.8 29.036 -331.9 -788.8 -29.036 -331.9 -788.8 
RE-2_R3_CH28_A 637579816 6298.69 -60.681 -693.6 -788.8 60.681 -693.6 -788.8 56.14 -641.7 -788.8 -56.14 -641.7 -788.8 
RE-2_R3_CH28_B 637612584 8508.85 -56.053 -640.7 -788.8 56.053 -640.7 -788.8 49.413 -564.8 -788.8 -49.413 -564.8 -788.8 
RE-2_R3_CH28_C 637645352 5958.46 -49.325 -563.8 -788.8 49.325 -563.8 -788.8 44.041 -503.4 -788.8 -44.041 -503.4 -788.8 
RE-2_R2_CH26_A 637571620 5369.87 -211.012 -452.52 -788.8 -129.229 -482.286 -788.8 -113.199 -422.461 -788.8 -184.837 -396.387 -788.8 
RE-2_R2_CH26_B 637604388 4099.63 -184.413 -395.477 -788.8 -112.94 -421.491 -788.8 -98.9354 -369.229 -788.8 -161.547 -346.441 -788.8 
RE-2_R2_CH26_C 637637156 3183.15 -161.122 -345.531 -788.8 -98.6761 -368.26 -788.8 -86.2316 -321.815 -788.8 -140.801 -301.953 -788.8 
RE-2_R3_CH26_A 637571624 6298.69 -294.247 -631.017 -788.8 -180.204 -672.525 -788.8 -166.72 -622.202 -788.8 -272.229 -583.8 -788.8 
RE-2_R3_CH26_B 637604392 8508.85 -271.805 -582.89 -788.8 -166.46 -621.232 -788.8 -146.74 -547.639 -788.8 -239.606 -513.838 -788.8 
RE-2_R3_CH26_C 637637160 5958.46 -239.181 -512.929 -788.8 -146.481 -546.669 -788.8 -130.788 -488.104 -788.8 -213.558 -457.978 -788.8 
RE-2_R2_CH24_A 637587876 5369.87 -353.058 -353.059 -788.8 -286.387 -409.002 -788.8 -250.862 -358.267 -788.8 -309.263 -309.264 -788.8 
RE-2_R2_CH24_B 637620644 4099.63 -308.552 -308.554 -788.8 -250.287 -357.445 -788.8 -219.253 -313.124 -788.8 -270.294 -270.295 -788.8 
RE-2_R2_CH24_C 637653412 3183.15 -269.584 -269.586 -788.8 -218.677 -312.302 -788.8 -191.098 -272.914 -788.8 -235.584 -235.586 -788.8 
RE-2_R3_CH24_A 637587880 6298.69 -492.322 -492.323 -788.8 -399.353 -570.333 -788.8 -369.471 -527.657 -788.8 -455.483 -455.485 -788.8 
RE-2_R3_CH24_B 637620648 8508.85 -454.773 -454.774 -788.8 -368.895 -526.835 -788.8 -325.194 -464.424 -788.8 -400.899 -400.9 -788.8 
RE-2_R3_CH24_C 637653416 5958.46 -400.189 -400.19 -788.8 -324.618 -463.601 -788.8 -289.842 -413.936 -788.8 -357.317 -357.318 -788.8 
RE-2_R2_CH22_A 637579684 5369.87 -452.519 -211.014 -788.8 -409.003 -286.386 -788.8 -358.268 -250.861 -788.8 -396.386 -184.839 -788.8 
RE-2_R2_CH22_B 637612452 4099.63 -395.476 -184.415 -788.8 -357.446 -250.285 -788.8 -313.125 -219.252 -788.8 -346.44 -161.548 -788.8 
RE-2_R2_CH22_C 637645220 3183.15 -345.53 -161.125 -788.8 -312.303 -218.675 -788.8 -272.916 -191.096 -788.8 -301.952 -140.804 -788.8 
RE-2_R3_CH22_A 637579688 6298.69 -631.016 -294.249 -788.8 -570.335 -399.351 -788.8 -527.659 -369.469 -788.8 -583.798 -272.231 -788.8 
RE-2_R3_CH22_B 637612456 8508.85 -582.889 -271.807 -788.8 -526.836 -368.893 -788.8 -464.425 -325.193 -788.8 -513.838 -239.607 -788.8 
RE-2_R3_CH22_C 637645224 5958.46 -512.928 -239.183 -788.8 -463.603 -324.617 -788.8 -413.937 -289.841 -788.8 -457.978 -213.559 -788.8 
RE-2_R2_CH20_A 637571492 5369.87 -497.4 -43.5177 -788.8 -482.287 -129.227 -788.8 -422.462 -113.197 -788.8 -435.7 -38.1196 -788.8 
RE-2_R2_CH20_B 637604260 4099.63 -434.7 -38.0326 -788.8 -421.492 -112.937 -788.8 -369.23 -98.9341 -788.8 -380.8 -33.3164 -788.8 
RE-2_R2_CH20_C 637637028 3183.15 -379.8 -33.2294 -788.8 -368.26 -98.6738 -788.8 -321.816 -86.2287 -788.8 -331.9 -29.039 -788.8 
RE-2_R3_CH20_A 637571496 6298.69 -693.6 -60.6833 -788.8 -672.526 -180.201 -788.8 -622.203 -166.717 -788.8 -641.7 -56.1429 -788.8 
RE-2_R3_CH20_B 637604264 8508.85 -640.7 -56.055 -788.8 -621.233 -166.458 -788.8 -547.639 -146.739 -788.8 -564.8 -49.4142 -788.8 
RE-2_R3_CH20_C 637637032 5958.46 -563.8 -49.3272 -788.8 -546.669 -146.478 -788.8 -488.105 -130.786 -788.8 -503.4 -44.0426 -788.8 
RE-2_R2_CH17_A 637583652 5369.87 -452.52 211.012 -793.2 -482.286 129.229 -793.2 -422.461 113.199 -793.2 -396.387 184.837 -793.2 
RE-2_R2_CH17_B 637616420 4099.63 -395.477 184.413 -793.2 -421.491 112.94 -793.2 -369.229 98.9354 -793.2 -346.441 161.547 -793.2 
RE-2_R2_CH17_C 637649188 3183.15 -345.531 161.122 -793.2 -368.26 98.6761 -793.2 -321.815 86.2316 -793.2 -301.953 140.801 -793.2 
RE-2_R3_CH17_A 637583656 6298.69 -631.017 294.247 -793.2 -672.525 180.204 -793.2 -622.202 166.72 -793.2 -583.8 272.229 -793.2 
RE-2_R3_CH17_B 637616424 8508.85 -582.89 271.805 -793.2 -621.232 166.46 -793.2 -547.639 146.74 -793.2 -513.838 239.606 -793.2 
RE-2_R3_CH17_C 637649192 5958.46 -512.929 239.181 -793.2 -546.669 146.481 -793.2 -488.104 130.788 -793.2 -457.978 213.558 -793.2 
RE-2_R2_CH15_A 637575460 5369.87 -353.059 353.058 -793.2 -409.002 286.387 -793.2 -358.267 250.862 -793.2 -309.264 309.263 -793.2 
RE-2_R2_CH15_B 637608228 4099.63 -308.554 308.552 -793.2 -357.445 250.287 -793.2 -313.124 219.253 -793.2 -270.295 270.294 -793.2 
RE-2_R2_CH15_C 637640996 3183.15 -269.586 269.584 -793.2 -312.302 218.677 -793.2 -272.914 191.098 -793.2 -235.586 235.584 -793.2 
RE-2_R3_CH15_A 637575464 6298.69 -492.323 492.322 -793.2 -570.333 399.353 -793.2 -527.657 369.471 -793.2 -455.485 455.483 -793.2 
RE-2_R3_CH15_B 637608232 8508.85 -454.774 454.773 -793.2 -526.835 368.895 -793.2 -464.424 325.194 -793.2 -400.9 400.899 -793.2 
RE-2_R3_CH15_C 637641000 5958.46 -400.19 400.189 -793.2 -463.601 324.618 -793.2 -413.936 289.842 -793.2 -357.318 357.317 -793.2 
RE-2_R2_CH13_A 637567268 5369.87 -211.014 452.519 -793.2 -286.386 409.003 -793.2 -250.861 358.268 -793.2 -184.839 396.386 -793.2 
RE-2_R2_CH13_B 637600036 4099.63 -184.415 395.476 -793.2 -250.285 357.446 -793.2 -219.252 313.125 -793.2 -161.548 346.44 -793.2 
RE-2_R2_CH13_C 637632804 3183.15 -161.125 345.53 -793.2 -218.675 312.303 -793.2 -191.096 272.916 -793.2 -140.804 301.952 -793.2 
RE-2_R3_CH13_A 637567272 6298.69 -294.249 631.016 -793.2 -399.351 570.335 -793.2 -369.469 527.659 -793.2 -272.231 583.798 -793.2 
RE-2_R3_CH13_B 637600040 8508.85 -271.807 582.889 -793.2 -368.893 526.836 -793.2 -325.193 464.425 -793.2 -239.607 513.838 -793.2 
RE-2_R3_CH13_C 637632808 5958.46 -239.183 512.928 -793.2 -324.617 463.603 -793.2 -289.841 413.937 -793.2 -213.559 457.978 -793.2 
RE-2_R2_CH11_A 637583524 5369.87 -43.5177 497.4 -793.2 -129.227 482.287 -793.2 -113.197 422.462 -793.2 -38.1196 435.7 -793.2 
RE-2_R2_CH11_B 637616292 4099.63 -38.0326 434.7 -793.2 -112.937 421.492 -793.2 -98.9341 369.23 -793.2 -33.3164 380.8 -793.2 
RE-2_R2_CH11_C 637649060 3183.15 -33.2294 379.8 -793.2 -98.6738 368.26 -793.2 -86.2287 321.816 -793.2 -29.039 331.9 -793.2 
RE-2_R3_CH11_A 637583528 6298.69 -60.6833 693.6 -793.2 -180.201 672.526 -793.2 -166.717 622.203 -793.2 -56.1429 641.7 -793.2 
RE-2_R3_CH11_B 637616296 8508.85 -56.055 640.7 -793.2 -166.458 621.233 -793.2 -146.739 547.639 -793.2 -49.4142 564.8 -793.2 
RE-2_R3_CH11_C 637649064 5958.46 -49.3272 563.8 -793.2 -146.478 546.669 -793.2 -130.786 488.105 -793.2 -44.0426 503.4 -793.2 
RE-2_R2_CH09_A 637575332 5369.87 129.227 482.287 -793.2 43.5177 497.4 -793.2 38.1196 435.7 -793.2 113.197 422.462 -793.2 
RE-2_R2_CH09_B 637608100 4099.63 112.937 421.492 -793.2 38.0326 434.7 -793.2 33.3164 380.8 -793.2 98.9341 369.23 -793.2 
RE-2_R2_CH09_C 637640868 3183.15 98.6738 368.26 -793.2 33.2294 379.8 -793.2 29.039 331.9 -793.2 86.2287 321.816 -793.2 
RE-2_R3_CH09_A 637575336 6298.69 180.201 672.526 -793.2 60.6833 693.6 -793.2 56.1429 641.7 -793.2 166.717 622.203 -793.2 
RE-2_R3_CH09_B 637608104 8508.85 166.458 621.233 -793.2 56.055 640.7 -793.2 49.4142 564.8 -793.2 146.739 547.639 -793.2 
RE-2_R3_CH09_C 637640872 5958.46 146.478 546.669 -793.2 49.3272 563.8 -793.2 44.0426 503.4 -793.2 130.786 488.105 -793.2 
RE-2_R2_CH07_A 637567140 5369.87 286.386 409.003 -793.2 211.014 452.519 -793.2 184.839 396.386 -793.2 250.861 358.268 -793.2 
RE-2_R2_CH07_B 637599908 4099.63 250.285 357.446 -793.2 184.415 395.476 -793.2 161.548 346.44 -793.2 219.252 313.125 -793.2 
RE-2_R2_CH07_C 637632676 3183.15 218.675 312.303 -793.2 161.125 345.53 -793.2 140.804 301.952 -793.2 191.096 272.916 -793.2 
RE-2_R3_CH07_A 637567144 6298.69 399.351 570.335 -793.2 294.249 631.016 -793.2 272.231 583.798 -793.2 369.469 527.659 -793.2 
RE-2_R3_CH07_B 637599912 8508.85 368.893 526.836 -793.2 271.807 582.889 -793.2 239.607 513.838 -793.2 325.193 464.425 -793.2 
RE-2_R3_CH07_C 637632680 5958.46 324.617 463.603 -793.2 239.183 512.928 -793.2 213.559 457.978 -793.2 289.841 413.937 -793.2 
RE-2_R2_CH05_A 637583396 5369.87 409.002 286.387 -793.2 353.059 353.058 -793.2 309.264 309.263 -793.2 358.267 250.862 -793.2 
RE-2_R2_CH05_B 637616164 4099.63 357.445 250.287 -793.2 308.554 308.552 -793.2 270.295 270.294 -793.2 313.124 219.253 -793.2 
RE-2_R2_CH05_C 637648932 3183.15 312.302 218.677 -793.2 269.586 269.584 -793.2 235.586 235.584 -793.2 272.914 191.098 -793.2 
RE-2_R3_CH05_A 637583400 6298.69 570.333 399.353 -793.2 492.323 492.322 -793.2 455.485 455.483 -793.2 527.657 369.471 -793.2 
RE-2_R3_CH05_B 637616168 8508.85 526.835 368.895 -793.2 454.774 454.773 -793.2 400.9 400.899 -793.2 464.424 325.194 -793.2 
RE-2_R3_CH05_C 637648936 5958.46 463.601 324.618 -793.2 400.19 400.189 -793.2 357.318 357.317 -793.2 413.936 289.842 -793.2 
RE-2_R2_CH03_A 637575204 5369.87 482.286 129.229 -793.2 452.52 211.012 -793.2 396.387 184.837 -793.2 422.461 113.199 -793.2 
RE-2_R2_CH03_B 637607972 4099.63 421.491 112.94 -793.2 395.477 184.413 -793.2 346.441 161.547 -793.2 369.229 98.9354 -793.2 
RE-2_R2_CH03_C 637640740 3183.15 368.26 98.6761 -793.2 345.531 161.122 -793.2 301.953 140.801 -793.2 321.815 86.2316 -793.2 
RE-2_R3_CH03_A 637575208 6298.69 672.525 180.204 -793.2 631.017 294.247 -793.2 583.8 272.229 -793.2 622.202 166.72 -793.2 
RE-2_R3_CH03_B 637607976 8508.85 621.232 166.46 -793.2 582.89 271.805 -793.2 513.838 239.606 -793.2 547.639 146.74 -793.2 
RE-2_R3_CH03_C 637640744 5958.46 546.669 146.481 -793.2 512.929 239.181 -793.2 457.978 213.558 -793.2 488.104 130.788 -793.2 
